acid,SCN3.492579,SCN3code.492579
PI587662B,,
PI587736A,,
PI587772,,
PI587736B,,
PI587844A,,
PI588016,,
PI587669,,
PI587894,,
PI587571,,
PI588017B,,
PI587841A,,
PI587850,,
PI587722,,
PI587851A,,
PI588019A,,
PI587716B,,
PI587967,,
PI587612D,,
PI587992B,,
PI587992A,,
PI587826,,
PI587550C,,
PI587596C,,
PI587706,,
PI587751,,
PI587839C,,
PI587874,,
PI587875,,
PI587973A,,
PI588032D,,
PI587656,,
PI587858,,
PI587608A,,
PI587975,,
PI588014D,,
PI587873,,
PI587986B,,
PI587992F,,
PI587913A,,
PI588021A,,
PI587839A,,
PI587839B,,
PI588032C,,
PI587837,,
PI587607A,,
PI587696,,
PI587836,,
PI587577A,,
PI587568A,,
PI587568B,,
PI587994B,,
PI200474,,
PI319529,,
PI172902,,
PI339864B,,
PI200528,,
PI200543,,
PI228065,,
PI200553,,
PI230981,,
PI319530,,
PI319531,,
PI165671,,
PI200502,,
PI274508,,
PI341264,,
PI79862,,
PI157432,,
PI157484,,
PI158751,,
PI340029,,
PI97081,,
PI358315C,,
PI358318B,,
PI200505,,
PI379559B,,
PI588006B,,
PI587987A,,
PI587555A,,
PI587711,,
PI587752,,
PI587712B,,
PI587559B,,
PI587560A,,
PI587700C,,
PI588017A,,
PI587775,,
PI587589,,
PI587583B,,
PI587601C,,
PI587838,,
PI587603B,,
PI587598A,,
PI587577G,,
PI587808B,,
PI587674B,,
PI587577D,,
PI587595B,,
PI587872,,
PI587558B,,
PI587575C,,
PI587585D,,
PI587757A,,
PI587882,,
PI588024B,,
PI587758,,
PI587574B,,
PI587748,,
PI587768,,
PI587778,,
PI587762,,
PI587582,,
PI587625A,,
PI587867,,
PI587626,,
PI587799,,
PI587553B,,
PI587564B,,
PI587716C,,
PI587723B,,
PI587725C,,
PI587731,,
PI587739A,,
PI587848,,
PI587853,,
PI587854A,,
PI587569,,
PI587579B,,
PI587798,,
PI587625B,,
PI587577E,,
PI587565B,,
PI587811A,,
PI587863B,,
PI587783,,
PI587657,,
PI587573B,,
PI587620D,,
PI588026C,,
PI587557A,,
PI588024A,,
PI587734,,
PI587881,,
PI588025,,
PI587559A,,
PI587716A,,
PI588015A,,
PI587577F,,
PI587630C,,
PI587560B,,
PI587753B,,
PI587753A,,
PI587601D,,
PI587596B,,
PI587800,,
PI587557C,,
PI587672,,
PI291331,,
PI587556B,,
PI358316A,,
PI347551,,
PI358321A,,
PI588019B,,
PI342435A,,
PI358319,,
PI378676B,,
PI358316B,,
PI372416A,,
PI290151,,
PI297552,,
PI358321B,,
PI360965,,
PI587714A,,
PI587684A,,
PI587664A,,
PI587823,,
PI587658B,,
PI587641A,,
PI587725A,,
PI587636,,
PI587619,,
PI587983B,,
PI587849,,
PI587606C,,
PI587889,,
PI588027B,,
PI588027C,,
PI587980C,,
PI587697,,
PI587664B,,
PI587971,,
PI587705B,,
PI588014A,,
PI587847,,
PI587766,,
PI587788B,,
PI587606E,,
PI587788A,,
PI587575B,,
PI587694,,
PI587698B,,
PI587749,,
PI587915D,,
PI587988B,,
PI587727,,
PI587844B,,
PI587586,,
PI588011E,,
PI587698A,,
PI587550B,,
PI588027D,,
PI587659A,,
PI587797,,
PI587659B,,
PI587784,,
PI587898,,
PI587616,,
PI587592B,,
PI361121,,
PI378668,,
PI379559A,,
PI518670,,
PI548511,,
PI548513,,
PI548617,,
PI587976B,,
PI587791,,
PI587713,,
PI587982B,,
PI587821A,,
PI587560C,,
PI587575A,,
PI587588A,,
PI587592A,,
PI587649,,
PI587676,,
PI587700B,,
PI588011A,,
PI587566B,,
PI587667,,
PI587767A,,
PI587812A,,
PI588031,,
PI588040,,
PI587613,,
PI587821B,,
PI587639,,
PI587692A,,
PI587602,,
PI587974,,
PI587604B,,
PI587604A,,
PI588013,,
PI587712A,,
PI587820B,,
PI587830B,,
PI587982A,,
PI587573A,,
PI587597B,,
PI587620A,,
PI587809A,,
PI587820A,,
PI587966B,,
PI587968C,,
PI587987B,,
PI587993,,
PI588008D,,
PI588011D,,
PI588015B,,
PI588015D,,
PI588028,,
PI587691,,
PI587585C,,
PI587968A,,
PI588033D,,
PI588032A,,
PI587880A,,
PI587905,,
PI587886,,
PI587794,,
PI587718,,
PI587865,,
PI587868,,
PI587973B,,
PI587750,,
PI587761,,
PI587803,,
PI587833,,
PI587855,,
PI587871,,
PI587976A,,
PI587989B,,
PI587998C,,
PI588020,,
PI587829,,
PI587585A,,
PI587630A,,
PI587998E,,
PI588014C,,
PI587566A,,
PI587581,,
PI587584,,
PI587685,,
PI587846A,,
PI587901,,
PI588032B,,
PI587585B,,
PI587635,,
PI587709B,,
PI587710,,
PI587785,,
PI587870,,
PI587998B,,
PI587721C,,
PI588005C,,
PI587552,,
PI587558A,,
PI587563B,,
PI587564A,,
PI587567A,,
PI587572A,,
PI587577C,,
PI587578,,
PI587579C,,
PI587593,,
PI587600A,,
PI587600B,,
PI587601E,,
PI587607B,,
PI587608C,,
PI587622A,,
PI587622B,,
PI587627B,,
PI587630B,,
PI587633A,,
PI587634C,,
PI587641B,,
PI587643B,,
PI587644,,
PI587647B,,
PI587648,,
PI587650,,
PI587654,,
PI587661A,,
PI587668A,,
PI587677,,
PI587679,,
PI587680,,
PI587687D,,
PI587690,,
PI587692B,,
PI587695,,
PI587701,,
PI587702,,
PI587707,,
PI587708,,
PI587709A,,
PI587715,,
PI587725B,,
PI587728,,
PI587729,,
PI587755,,
PI587773,,
PI587780,,
PI587781,,
PI587796,,
PI587804,,
PI587805,,
PI587806A,,
PI587807,,
PI587819,,
PI587844C,,
PI587854B,,
PI587859,,
PI587860,,
PI587862A,,
PI587862B,,
PI587864A,,
PI587864B,,
PI587866,,
PI587888,,
PI587892A,,
PI587892B,,
PI587892C,,
PI587895,,
PI587896,,
PI587899,,
PI587904,,
PI587968B,,
PI587970A,,
PI587972,,
PI587977,,
PI587978A,,
PI587979A,,
PI587980A,,
PI587980B,,
PI587991,,
PI587992D,,
PI587992E,,
PI587995,,
PI587997A,,
PI587997B,,
PI587998G,,
PI588003,,
PI588004,,
PI588005A,,
PI588005B,,
PI588007A,,
PI588007B,,
PI588039,,
PI588051,,
PI588053A,,
PI587647A,,
PI587666,,
PI587834,,
PI587831,,
PI587992G,,
PI587590,,
PI587689,,
PI587969,,
PI587970B,,
PI587588B,,
PI587795,,
PI587591,,
PI587617,,
PI587828,,
PI587633D,,
PI587688,,
PI587862C,,
PI587863A,,
PI587976C,,
PI587999C,,
PI588001,,
PI588008C,,
PI588011B,,
PI587640,,
PI587998D,,
PI587998A,,
PI587561,,
PI587604C,,
PI587614,,
PI587651,,
PI587724,,
PI587827,,
PI587846B,,
PI587990,,
PI588026A,,
PI588030,,
PI588050B,,
PI587884,,
PI587987C,,
PI587670B,,
PI588008A,,
PI587857,,
PI587809B,,
PI587631B,,
PI587660B,,
PI587643A,,
PI587668B,,
PI588010A,,
PI587554,,
PI587587A,,
PI587632B,,
PI587642A,,
PI587988A,,
PI587553A,,
PI587655,,
PI587687E,,
PI587558C,,
PI588011C,,
PI587638,,
PI587652,,
PI548631,,
PI291278,,
PI291309C,,
PI291275,,
PI548304,,
PI548609,,
PI358322,,
PI548367,,
PI347546A,,
PI297502,,
PI291274B,,
PI291277,,
PI347541,,
PI290148,,
PI295947,,
PI358323,,
PI360952,,
PI360953,,
PI548353,,
PI548430,,
PI548303,,
PI548337,,
PI548508,,
PI548509,,
PI548610,,
PI548524,,
PI548550,,
PI548551,,
PI548598,,
PI548535,,
PI548567,,
PI548600,,
PI548621,,
PI548507,,
PI548510,,
PI548540,,
PI548543,,
PI548566,,
PI548580,,
PI548608,,
PI548630,,
PI548632,,
PI548553,,
PI548554,,
PI548517,,
PI548518,,
PI548546,,
PI587976D,,
PI587686A,,
PI587686B,,
PI587681,,
PI587673,,
PI587817,,
PI587986A,,
PI587984B,,
PI423954,,
PI588027A,,
PI587887B,,
PI587887C,,
PI587841B,,
PI587738,,
PI587754,,
PI587763,,
PI587737,,
PI587741,,
PI587742A,,
PI587579A,,
PI587915B,,
PI587999A,,
PI587756,,
PI587604D,,
PI587615,,
PI588014B,,
PI587930,,
PI587985A,,
PI587603D,,
PI416757,,
PI424190,,
PI404169A,,
PI361122,,
PI416915,,
PI423707,,
PI416910,,
PI423949,,
PI416985,,
PI417143,,
PI416946,,
PI417453,,
PI417095,,
PI407709,,
PI416976,,
PI416878,,
PI417547,,
PI407723,,
PI415072,,
PI391581B,,
PI416963,,
PI417296,,
PI427088B,,
PI407707,,
PI416890,,
PI417448,,
PI417187,,
PI591509,,
PI547842,,
PI547890,,
PI547791,,
PI547834,,
PI587633C,,
PI587700A,,
PI587637,,
PI588018,,
PI587660A,,
PI587595A,,
PI587845,,
PI587608B,,
PI587925,,
PI587576,,
PI587717,,
PI587876,,
PI587897,,
PI587996D,,
PI588029,,
PI587601B,,
PI587757B,,
PI587998F,,
PI587770,,
PI587999B,,
PI587564C,,
PI587574A,,
PI587606A,,
PI587627C,,
PI587699,,
PI587721A,,
PI587771,,
PI587774,,
PI587843,,
PI587985B,,
PI588053B,,
PI587730B,,
PI587777,,
PI587879,,
PI587883A,,
PI587915A,,
PI587745,,
PI587776,,
PI587983A,,
PI587594,,
PI587739B,,
PI588008B,,
PI587883B,,
PI587577I,,
PI587887A,,
PI587999D,,
PI588010B,,
PI587633B,,
PI587674A,,
PI587806B,,
PI587793,,
PI587869,,
PI587597A,,
PI587767B,,
PI587840,,
PI416930,,
PI417391,,
PI427099,,
PI372404A,,
PI416923,,
PI423868,,
PI587618B,,
PI360957,,
PI417228,,
PI416845,,
PI416776,,
PI416978,,
PI417565,,
PI417226,,
PI417458,,
PI417012,,
PI423706,,
PI417560,,
PI417227,,
PI417210,,
PI417300,,
PI416911,,
PI423872,,
PI384467,,
PI399074,,
PI423718,,
PI361078,,
PI417512A,,
PI417514,,
PI417552,,
PI417564,,
PI424207,,
PI424148,,
PI379563,,
PI417512B,,
PI423864,,
PI416805,,
PI407716,,
PI427088A,,
PI407702,,
PI407705,,
PI407718,,
PI424206,,
PI391589A,,
PI407701,,
PI290136,,
PI417555,,
PI407708A,,
PI407708B,,
PI415073A,,
PI391589B,,
PI587915C,,
PI587642B,,
PI171442,,
PI547862,,
PI591510,,
PI591511,,
PI548571,,
PI548622,,
PI591512,,
PI547677,,
PI326579,,
PI342435B,,
PI358321C,,
PI360850,,
PI378679,,
PI587605,,
PI547788,,
PI547838,,
PI587913B,,
PI587641C,,
PI587996B,,
PI587984A,,
PI594448B,,
PI594453,,
PI594454B,,
PI594781,,
PI594888,,
PI594459,,
PI594415B,,
PI594439B,,
PI594402,,
PI594409B,,
PI594409A,,
PI594427C,,
PI594430C,,
PI594433A,,
PI594466,,
PI594496,,
PI594511A,,
PI594549C,,
PI594553,,
PI594556,,
PI594595,,
PI594696A,,
PI594696B,,
PI594701,,
PI594717B,,
PI594760A,,
PI594820B,,
PI547764,,
PI547874,,
PI547876,,
PI594494A,,
PI594657,,
PI594884,,
PI594458B,,
PI594488,,
PI594507,,
PI594512D,,
PI594547,,
PI594560A,,
PI594594,,
PI594603B,,
PI594606,,
PI594635B,,
PI594674A,,
PI594674B,,
PI594693B,,
PI594817,,
PI594859,,
PI594874,,
PI594881,,
PI594576,,
PI594803A,,
PI594885B,,
PI594802D,,
PI189968,,
PI81765,,
PI227331,,
PI84668,,
PI79648,,
PI82183,,
PI71161,,
PI153247,,
PI248406,,
PI84686,,
PI68770,,
PI84674,,
PI69533,,
PI70027,,
PI153236,,
PI54857,,
PI266807C,,
PI153310,,
PI227322,,
PI153316,,
PI153315,,
PI86416,,
PI200593,,
PI196160,,
PI69507,,
PI70087,,
PI70485,,
PI81037-4,,
PI83945-3,,
PI253658C,,
PI189922,,
PI253653C,,
PI229354,,
PI68604-2,,
PI79870-1,,
PI248407,,
PI250844,,
PI36653,,
PI54853,,
PI68554,,
PI68572,,
PI91733,,
PI153253,,
PI68474-2,,
PI88443,,
PI88497,,
PI251586,,
PI68576,,
PI92468,,
PI89060,,
PI89058,,
PI253658A,,
PI68610,,
PI92649,,
PI63271,,
PI189918,,
PI78243,,
PI81772,,
PI248509A,,
PI70473-1,,
PI79694,,
PI153266,,
PI248410,,
PI68586,,
PI153229,,
PI131531,,
PI181538,,
PI181532,,
PI189916,,
PI189925,,
PI181570,,
PI153227,,
PI189946,,
PI132201,,
PI189924,,
PI132206,,
PI184044,,
PI132215,,
PI189915,,
PI189941,,
PI79610,,
PI184045,,
PI86133,,
PI253653D,,
PI184043,,
PI189917,,
PI184046,,
PI153215,,
PI153250,,
PI86021,,
PI153313,,
PI200594,,
PI189966,,
PI153214,,
PI153274,,
PI189962,,
PI84810,,
PI92706,,
PI81033,,
PI189919,,
PI153283,,
PI153279,,
FC31122,,
PI189881,,
PI189911,,
PI248400,,
PI54854,,
PI70017,,
PI79699,,
PI87531,,
PI88484,,
PI89061-1,,
PI81040,,
PI96152,,
PI189907,,
PI88805-2,,
PI153267,,
PI153290,,
PI153294,,
PI184042,,
PI189863,,
PI189864,,
PI189892,,
PI189921,,
PI196325,,
PI204653,,
PI248409,,
PI253652D,,
PI79617,,
PI88804,,
PI89056-3,,
PI89057,,
PI91110,,
PI181536,,
PI86410,,
PI84964,,
PI86411,,
PI91732-2,,
FC3609,,
PI189945,,
PI227325,,
PI227329,,
PI229328,,
PI153244,,
FC30233,,
PI153271,,
PI153287,,
PI189967,,
PI248397,,
PI253652C,,
PI54834,,
PI70016,,
PI70241,,
PI79727,,
PI88797,,
PI89055,,
PI92565,,
PI171421,,
PI205085,,
PI78242,,
PI153263,,
PI153291,,
PI68746,,
PI88295,,
PI153255,,
PI153276,,
PI189890,,
PI253658B,,
PI54865,,
PI70520,,
PI91732-1,,
PI92469,,
PI196159,,
PI86737,,
PI91123,,
PI92470,,
PI96193,,
PI189947,,
PI189896,,
PI142491,,
PI153238,,
PI153311,,
PI189888,,
PI90567,,
PI81775,,
PI54809,,
PI88288,,
PI153282,,
PI251585,,
PI153285,,
PI68551-3,,
PI153308,,
PI200508,,
PI94159,,
PI166028,,
PI423852,,
PI200455,,
PI417122,,
PI222549,,
PI164885,,
PI200488,,
PI416900,,
PI379620,,
PI208437,,
PI230970,,
PI323275,,
PI88490,,
PI407766,,
PI417128,,
PI417503,,
PI200466,,
PI174862,,
PI203399,,
PI166147,,
PI476927,,
FC30265,,
PI417115,,
PI417463,,
PI285089,,
PI379621,,
PI423923,,
PI417132,,
PI416790,,
PI200525,,
PI165524,,
PI238109,,
PI398998,,
PI86078,,
PI408085,,
PI468972,,
PI229346,,
PI200456,,
PI486335,,
PI85089,,
PI200516,,
PI224270,,
PI341252,,
PI398399,,
PI371607,,
PI423821,,
PI437667,,
PI476930,,
PI398377,,
PI165914,,
PI429329,,
PI148260,,
PI379619,,
PI398950,,
PI416809,,
PI281910,,
PI200546,,
PI322694,,
FC30267,,
PI393542,,
PI486328,,
PI408184B,,
PI437730,,
PI476928,,
PI481686,,
PI481690,,
PI416895,,
PI416955,,
PI417197,,
PI417212,,
PI423930B,,
PI423964,,
PI183900,,
PI189402,,
PI89469,,
PI200465,,
PI208432,,
PI398308,,
PI377577,,
PI398469,,
PI417110,,
PI398378,,
PI103419A,,
PI471901,,
PI171430,,
PI238932,,
PI305074,,
PI408169C,,
PI424360,,
PI204335,,
PI408044,,
PI423831,,
PI424304,,
PI458218,,
PI468969,,
PI471926,,
PI476900,,
PI148259,,
PI165896,,
PI194773,,
PI219656,,
PI200507,,
PI200523,,
PI203398,,
PI239236,,
PI205910,,
PI381679,,
PI398477,,
PI398587,,
PI416980,,
PI208788,,
PI360851,,
PI398409,,
PI486329,,
PI468966,,
PI157488,,
PI230979,,
PI200515,,
PI71564,,
PI227219,,
PI208782,,
PI306712,,
PI323563,,
PI379623,,
PI209837,,
PI95969,,
PI483251,,
PI159923A,,
PI210353,,
PI346300,,
PI423822,,
PI192870,,
PI200464,,
PI371609,,
PI371612,,
PI381660,,
PI398571,,
PI398659,,
PI200503,,
PI201421,,
FC31933,,
PI398347,,
PI89154S,,
PI548489,,
FC33123,,
PI200494,,
PI417561,,
PI476882,,
PI416951,,
PI95860,,
FC31700,,
PI283328,,
PI165672,,
PI322692,,
PI62204,,
PI229347,,
PI229358,,
PI407738,,
PI90251,,
PI123440,,
PI165676,,
PI90499,,
PI170896,,
PI548653,,
PI548422,,
PI179825,,
PI96169,,
PI371611,,
PI322693,,
PI548480,,
PI103079,,
PI438342,,
PI424595,,
PI157430,,
PI371610,,
PI417409,,
PI171444,,
PI229335,,
PI339992,,
PI157394,,
PI238929,,
PI86465,,
PI229350,,
PI324924,,
PI417410,,
PI458228,,
PI90406,,
PI175192,,
PI315701,,
PI330635,,
PI398660,,
PI423911,,
PI486332,,
PI398956,,
PI424361,,
PI482602,,
PI398952,,
PI407969,,
PI458212,,
PI458261,,
PI416781,,
PI416812,,
PI417097,,
PI417181,,
PI417407,,
PI417444,,
FC31737,,
PI175189,,
PI175193,,
PI175196,,
FC31721,,
PI175187,,
PI548459,,
PI548478,,
PI175174,,
PI229320,,
PI81029,,
PI82312,,
PI285093,,
PI548439,,
PI548475,,
PI340031B,,
PI307840,,
PI319526,,
PI323554,,
PI340023,,
PI346301,,
PI376070,,
PI376844,,
PI377573,,
PI377578,,
PI391597,,
PI393543,,
PI398348,,
PI398362,,
PI398466,,
PI398585,,
PI398616,,
PI398789,,
PI416775,,
PI416883,,
PI416948,,
PI417063,,
PI417133,,
PI417153,,
PI441377,,
FC32175,,
PI170888,,
PI340903,,
PI209832,,
PI398418,,
PI416770,,
PI416813,,
PI416947,,
PI181544,,
PI219789,,
PI91725,,
PI157422,,
PI340004,,
PI179823,,
PI210179,,
PI97066,,
PI123590,,
PI157451,,
PI227160,,
PI84632S,,
PI84734,,
PI86982,,
PI87037,,
PI88820,,
PI96089,,
PI96786,,
PI181543,,
PI219780,,
PI209333,,
PI84910,,
PI227158,,
PI87542,,
PI90481,,
PI319527,,
PI322695,,
PI339863A,,
PI339863B,,
PI339980,,
PI339982,,
PI339986,,
PI339989,,
PI340000,,
PI340001,,
PI429327,,
PI407771,,
PI408266,,
PI458198,,
PI438282B,,
PI181698,,
FC31649,,
FC31707,,
PI159927,,
PI222546,,
PI181565,,
PI200530,,
PI200531,,
PI200532,,
PI200539,,
PI200547,,
PI200549,,
PI208789,,
PI90495,,
PI96354,,
PI208429,,
FC31744,,
PI174866,,
PI175178,,
PI197182,,
PI204331,,
PI548482,,
PI87002,,
PI200509,,
PI96257,,
PI171443,,
PI181560,,
PI200462,,
PI200477,,
PI200490,,
PI200500,,
PI200529,,
PI200544,,
PI203404,,
PI208785,,
PI255734,,
PI71570,,
PI85490,,
PI86490,,
PI88461,,
PI205899,,
PI240671,,
PI274507,,
PI279088,,
PI281885,,
PI174852,,
PI240670,,
PI307844,,
PI322691,,
PI323550,,
PI323572,,
PI323574,,
PI340026,,
PI381681,,
PI381682,,
PI398336,,
PI398352,,
PI398476,,
PI398481,,
PI398517,,
PI398557,,
PI398742,,
PI238108,,
PI417124,,
PI385943,,
PI398635,,
PI416867,,
PI417085,,
PI417222,,
PI274454,,
PI438428,,
PI445843,,
PI398973,,
PI398999,,
PI434976,,
PI476878,,
PI398827,,
PI399041,,
PI399047,,
PI438284,,
PI548656,,
PI428691,,
PI442003B,,
PI445681,,
PI445842,,
PI445849,,
PI459072,,
PI481683,,
PI434975,,
PI398826,,
PI398850,,
PI398925,,
PI398945,,
PI399048,,
PI399049,,
PI399053,,
PI399102,,
PI399104,,
PI407743,,
PI407744,,
PI407945,,
PI408043,,
PI408061,,
PI408101,,
PI408191B,,
PI408240,,
PI408241,,
PI408253,,
PI408259B,,
PI408296B,,
PI408318B,,
PI408340,,
PI408342,,
PI417562,,
PI417563,,
PI423736B,,
PI423853,,
PI423859,,
PI424142,,
PI424157A,,
PI424161,,
PI424163,,
PI424172C,,
PI424178C,,
PI424391,,
PI424416,,
PI424437,,
PI424438,,
PI424447,,
PI424453,,
PI424473,,
PI424501,,
PI424502,,
PI424591,,
PI424594,,
PI430600C,,
PI434974,,
PI436567,,
PI437708,,
PI438438,,
PI438439,,
PI441358,,
PI445683,,
PI458155,,
PI458187,,
PI458206,,
PI458210,,
PI458211,,
PI458213,,
PI458220,,
PI458241,,
PI458242,,
PI458251,,
PI458257,,
PI464932,,
PI468964,,
PI468973,,
PI471925,,
PI471927,,
PI471928,,
PI471930,,
PI471940,,
PI476885,,
PI476907,,
PI476916,,
PI476918,,
PI476923,,
PI476925,,
PI476934,,
PI481679,,
PI243526,,
PI398896,,
PI398967,,
PI416754,,
PI416760,,
PI416766,,
PI416787,,
PI416794,,
PI416798,,
PI416885,,
PI416912,,
PI416924,,
PI416932,,
PI416937,,
PI416969,,
PI417083,,
PI417164,,
PI417188,,
PI417203,,
PI417204,,
PI417216,,
PI417221,,
PI417375,,
PI417406,,
PI417416,,
PI417422,,
PI417490,,
PI423878,,
PI423879,,
PI423900,,
PI423905,,
PI423918,,
PI423969,,
PI423978,,
PI438280,,
FC31592,,
PI133226,,
PI215755,,
PI548447,,
PI548479,,
PI548481,,
FC30282,,
FC31416,,
FC31622,,
FC31676,,
PI153681,,
PI159095,,
PI159924,,
PI175195,,
PI175198,,
PI201423,,
PI203400,,
PI203405,,
PI204333,,
PI204334,,
PI204336,,
PI208438,,
PI209836,,
PI548442,,
PI548446,,
PI548448,,
PI85897,,
PI200449,,
PI200524,,
PI230971,,
PI165675,,
PI171437,,
PI171439,,
PI171440,,
PI200451,,
PI200454,,
PI200526,,
PI200538,,
PI200542,,
PI200550,,
PI200551,,
PI215693,,
PI230980,,
PI204338,,
PI205906,,
PI548451,,
PI548462,,
PI548468,,
PI548474,,
PI548476,,
PI548495,,
PI145079,,
PI548467,,
PI87968,,
FC30967,,
FC31677,,
FC31689,,
FC31732,,
PI153682,,
PI157475,,
PI157476,,
PI159094,,
PI159097,,
PI159926,,
PI165578,,
PI165583,,
PI165926,,
PI165929,,
PI165943,,
PI165947,,
PI165989,,
PI166048,,
PI166105,,
PI166140,,
PI166141,,
PI171446,,
PI174853,,
PI174855,,
PI174856,,
PI174858,,
PI174868,,
PI175180,,
PI175184,,
PI175185,,
PI175186,,
PI175188,,
PI179935,,
PI183930,,
PI192874,,
PI200498,,
PI200832,,
PI204337,,
PI204339,,
PI204340,,
PI205903,,
PI209908,,
PI548449,,
PI548450,,
PI548471,,
PI548472,,
PI79861,,
PI85465,,
PI85476,,
PI86904,,
PI88816S,,
PI90577,,
PI95960,,
FC3659,,
PI200469,,
PI200475,,
PI200483,,
PI200491,,
PI200506,,
PI227214,,
PI227221,,
PI230975,,
PI230976,,
PI171436,,
PI171438,,
PI171445,,
PI174863,,
PI180051,,
PI181567,,
PI200461,,
PI200476,,
PI200486,,
PI200487,,
PI200493,,
PI219698,,
PI221972,,
PI224273,,
PI227222,,
PI227224,,
PI229321,,
PI230977,,
PI230978,,
PI548496,,
PI79825,,
PI80468,,
PI80476,,
PI86091,,
PI89775,,
PI263044,,
PI285090,,
PI285094,,
PI548436,,
PI548470,,
PI253662,,
PI256376,,
PI279081,,
PI281904,,
PI284815,,
PI548452,,
PI203403,,
PI548437,,
PI200527,,
PI203402,,
PI241424,,
PI215688,,
PI215692,,
PI281909,,
PI285096,,
PI285097,,
PI307839,,
PI307857,,
PI307893,,
PI310439,,
PI310441,,
PI319533,,
PI340902,,
PI341259,,
PI341263,,
PI210350,,
PI215690,,
PI239484,,
PI240669,,
PI259542,,
PI281907,,
PI303653,,
PI307597,,
PI307837,,
PI307845,,
PI307853,,
PI323557,,
PI323560,,
PI323565,,
PI323569,,
PI323577,,
PI324066,,
PI324189,,
PI324190,,
PI341243,,
PI341245,,
PI346302,,
PI346305,,
PI368037,,
PI368038,,
PI368039,,
PI374221,,
PI376069,,
PI377575,,
PI377576,,
PI379622,,
PI381672,,
PI381680,,
PI381683,,
PI398186,,
PI398187,,
PI398195,,
PI398217,,
PI398219,,
PI398241,,
PI398254,,
PI398263,,
PI398264,,
PI398269,,
PI398324,,
PI398330,,
PI398331,,
PI398338,,
PI398363,,
PI398364,,
PI398369,,
PI398373,,
PI398390,,
PI398407,,
PI398422,,
PI398427,,
PI398434,,
PI398445,,
PI398457,,
PI398460,,
PI398461,,
PI398474,,
PI398478,,
PI398479,,
PI398483,,
PI398496,,
PI398508,,
PI398512,,
PI398515,,
PI398545,,
PI398547,,
PI398550,,
PI398578,,
PI398581,,
PI398582,,
PI398586,,
PI398661,,
PI398662,,
PI398676,,
PI398677,,
PI398721,,
PI398724,,
PI398794,,
PI398824,,
PI408051,,
PI417496,,
PI417497,,
PI424475,,
PI163308,,
PI215691,,
PI281900,,
PI416806,,
PI417313,,
PI274453,,
PI360839,,
PI398361,,
PI398580,,
PI416810,,
PI416828,,
PI416893,,
PI416928,,
PI417008,,
PI417025,,
PI417109,,
PI417111,,
PI417114,,
PI417127,,
PI417206,,
PI417439,,
PI417443,,
PI423906,,
PI423920,,
PI548698,,
PI548659,,
FC31683,,
FC31943,,
PI548455,,
PI548487,,
PI71558,,
PI90768,,
FC31665,,
FC31709,,
FC31935,,
PI165563,,
PI200497,,
PI212716,,
PI36906,,
PI548473,,
PI548483,,
PI96035,,
PI157469,,
PI159321,,
PI165673,,
PI187154,,
PI208784,,
PI548486,,
PI87565,,
PI97161,,
PI205384,,
PI281894,,
PI281908,,
PI323576,,
PI398353,,
PI398387,,
PI398402,,
PI398413,,
PI398497,,
PI398658,,
PI398731,,
PI360834,,
PI417047,,
PI417118,,
PI417311,,
FC31572,,
PI398665,,
FC31934,,
PI548453,,
PI248510,,
PI398209,,
PI398561,,
PI398563,,
PI398618,,
PI281912,,
PI157487A,,
PI201422,,
PI181569,,
PI230972,,
PI341261,,
PI281905,,
PI417270,,
PI417320,,
PI181546,,
PI398193,,
PI379618,,
PI416778,,
FC31927,,
PI424433,,
PI423931,,
PI55089,,
PI417473,,
PI398340,,
PI398488,,
PI398663,,
PI398279,,
PI398671,,
PI398240,,
PI398280,,
FC32176,,
PI417220,,
PI398400,,
PI200468,,
PI71677,,
PI398333,,
PI398513,,
PI398304,,
PI89061,,
PI79832,,
PI355069,,
PI548490,,
PI157444,,
PI85666S,,
PI196175,,
PI65342,,
PI82286,,
PI85342,,
PI123587,,
PI82184S,,
PI84874,,
PI181545,,
PI227557,,
PI187155,,
PI229337,,
PI238928,,
PI339988,,
PI175194,,
PI398183,,
PI398651,,
PI424182B,,
PI417376,,
PI175199,,
FC31921,,
PI123439,,
PI340051,,
PI323558,,
PI398411,,
PI398449,,
PI398452,,
PI398467,,
PI398468,,
PI398521,,
PI398650,,
PI398507,,
PI71667,,
PI157406,,
PI157473,,
PI196168,,
PI82588,,
PI83942,,
PI87076,,
PI90243,,
PI91100,,
PI95959,,
PI221973,,
PI229315,,
PI200447,,
PI157440,,
PI157443,,
PI339869,,
PI339978,,
PI340003,,
PI340013,,
FC31919,,
PI181697,,
PI340019,,
PI340043,,
PI398287,,
PI398309,,
PI398337,,
PI423755,,
PI424164B,,
PI424464,,
PI458243,,
PI417427,,
PI423898,,
PI423925,,
PI224269,,
FC31750,,
PI159093,,
PI181696,,
PI192872,,
PI212605,,
PI548465,,
PI230974,,
PI312222,,
PI381662,,
PI381684,,
PI398189,,
PI398218,,
PI398238,,
PI398255,,
PI398266,,
PI398286,,
PI398323,,
PI398341,,
PI398346,,
PI398354,,
PI398370,,
PI398424,,
PI398453,,
PI398455,,
PI398459,,
PI398462,,
PI398509,,
PI398518,,
PI398526,,
PI398534,,
PI398536,,
PI398543,,
PI398544,,
PI398556,,
PI398570,,
PI398583,,
PI398614,,
PI398630,,
PI342002,,
PI548492,,
FC3981,,
PI159322,,
